unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,affil,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,pctmin1,pctmin2,pctmin3,pctmin4,hbcu,hospital,medical,tribal,carnegie,locale,openpubl,"act",newid,"deathyr","closedat",cyactive,stat_fa,pseflag,pset4flg,lock_fa,"date_fa",stat_ic,stat_c,prch_c,idx_c,imp_c,lock_sp,stat_sp,stat_ef,prch_ef,idx_ef,imp_ef,pta99_ef,ptacipef,ptb_ef,ptc_ef,ptd_ef,form_f,stat_f,prch_f,idx_f,imp_f,"fybeg","fyend",gpfs,f1gasbcr,f1gasbal,stat_sfa,prch_sfa,idx_sfa,stat_gr,prch_gr,idx_gr,cohrtstu,cohrtyr1,pyaid,cohrtaid,sport1,sport2,sport3,sport4,sport5,transver,longpgm,cohrtmt,cindon,cinson,cotson,cindoff,cinsoff,cotsoff,cindfam,cinsfam,cotsfam,fte,ocrhsi,ocrmsi
116402,"INTERNATIONAL SCHOOL OF THEOLOGY","7623 EAST AVE","FONTANA","CA","92336",6,8,"DALE DUNCAN","PRESIDENT","9097704000","9097704000","9097704000","330250535","-1","-2",6,"www.intl.edu",2,1,2,4,7,2,1,1,21,1,7,2,3,1,2,2,2,2,51,2,1,"A",-2,"-2","-2",1,1,1,2,81,"112100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,2,1,-2,-2,-2,"091999","082000",3,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,48,-2,-2
116439,"IRVINE VALLEY COLLEGE","5500 IRVINE CENTER DRIVE","IRVINE","CA","926180301",6,8,"RAGHU MATHUR","PRESIDENT","9494515100","9494515287","9494515461","952479872","179222377","02539500",1,"www.ivc.cc.ca.us",4,2,1,1,3,1,2,2,40,1,3,0,27,11,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,-2,1,2,432144,-2,"-2","-2",-2,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,12926,12926,16094,3512,3512,6680,4777,0,0
116466,"ITT TECHNICAL INSTITUTE","9680 GRANITE RIDGE DR","SAN DIEGO","CA","92123",6,8,"JOHN BYERS","DIRECTOR","8585718500","8585718500","8585718500","362061311","120419239","02291600",1,"www.itt-tech.edu",3,1,3,2,5,1,2,2,30,1,8,6,13,23,2,2,2,2,54,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111300",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,5,1,1,3,1,-2,-2,-2,"012000","122000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,19460,19460,19460,16769,16769,16769,909,1,1
116475,"ITT TECHNICAL INSTITUTE","1530 W CAMERON AVE","WEST COVINA","CA","917902767",6,8,"MICHELE HUGGARD","DIRECTOR","6269608681","6269608689","6269608681","362061311","065127243","02291500",1,"www.itt-tech.edu",3,1,3,2,5,1,2,2,30,1,1,0,10,54,2,2,2,2,54,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111300",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"012000","122000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,19460,19460,19460,16769,16769,16769,847,1,1
116484,"ITT TECHNICAL INSTITUTE","525 N MULLER AVE","ANAHEIM","CA","92801",6,8,"LOUIS E OSBORN","DIRECTOR","7145353700","7145353709","7145353700","362061311","068115633","02321900",1,"www.itt-tech.edu",3,1,3,2,5,1,2,2,30,1,2,0,7,35,2,2,2,2,54,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111300",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,5,1,1,3,1,-2,-2,-2,"012000","122000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,19460,19460,19460,16769,16769,16769,700,1,1
116563,"J BOUTIQUE COLLEGE OF BEAUTY","1073 E MAIN ST","EL CAJON","CA","92021",6,8,"BONNIE MANLEY","PRESIDENT","6194423407","6194423407","6194423407","952115919","078752664","01202600",1,"www.sandiegobeautyacademy.com",9,3,3,2,2,1,2,2,0,2,5,0,7,16,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111700",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"011999","011999",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,2,,,,,,,,,,323,-2,-2
116606,"JERRY LEE BEAUTY COLLEGE","200 WHYTE AVE","ROSEVILLE","CA","95661",6,8,"LYNDA LEE OWENS","PRESIDENT","9167265577","9167265577","9167265577","941630414","-1","02228600",5,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
116624,"JESUIT SCHOOL OF THEOLOGY AT BERKELEY","1735 LEROY AVE","BERKELEY","CA","947091193",6,8,"JOSEPH P DAOUST","PRESIDENT","5108418804","5108418804","5105495016","941156462","079073763","01033300",1,"www.jstb.edu",2,1,2,4,9,2,1,1,11,1,2,1,9,3,2,2,2,2,51,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111300",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,139,0,0
116651,"JOBS FOR PROGRESS INC SER","5161 E POMONA BLVD STE 106","LOS ANGELES","CA","90022",6,8,"SALVADOR F RIVERA","PRESIDENT","3238810588","3238810588","3238810588","952668025","-1","-2",6,"-1",8,3,2,3,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
116660,"JOE BLASCO MAKEUP CENTER","1670 HILLHURST AVE","LOS ANGELES","CA","90027",6,8,"BRIAN D BROWN","SCHOOL DIRECTOR","2134674949","-1","2134674949","953141245","-1","-2",6,"WWW.Joeblasco.com",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,1,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
116712,"JOHN F KENNEDY UNIVERSITY","12 ALTARINDA RD","ORINDA","CA","94563",6,8,"CHARLES E GLASSER","PRESIDENT","92525402002204","9252582385","9252582211","941610694","071684500","00448400",1,"www.jfku.edu",2,1,2,3,9,1,1,1,11,1,10,1,6,6,2,2,2,2,21,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,-2,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,-2,-2,-2,1,-2,-2,3,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,1010,0,0
116749,"JOHN RIDGELS ACADEMY OF BEAUTY","9526 LAS TUNAS DR","TEMPLE CITY","CA","91780",6,8,"-1","-1","8182857112","-1","-1","-1","-1","-2",6,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
116819,"KUSHNER ELECTROPLATING SCHOOL","732 GLENCOE CT","SUNNYVALE","CA","94087",6,8,"ARTHUR KUSHNER","DIRECTOR","4087498652","4087498652","4087498652","341245509","-1","-2",6,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
116846,"UNIVERSITY OF JUDAISM","15600 MULHOLLAND DR","LOS ANGELES","CA","900771519",6,8,"ROBERT WEXLER","PRESIDENT","3104769777539","3104769777247","3104769777252","951684064","075314971","00274100",1,"www.uj.edu",2,1,2,4,8,1,1,2,20,1,2,0,2,5,2,2,2,2,31,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,,,,,,,183,0,0
116943,"KENNEDY-WESTERN UNIVERSITY","501 MARIN ST STE 200","THOUSAND OAKS","CA","913604260",6,8,"PAUL SALTMAN","PRESIDENT","8006352900","-1","-1","-1","-1","-2",6,"-1",2,1,2,3,9,1,1,2,10,1,-1,-1,-1,-1,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
116970,"KENSINGTON UNIVERSITY","520 E BROADWAY SUITE 400","GLENDALE","CA","91205",6,8,"ALFRED A CALABRO     .","PRESIDENT OF THE UNIVERSITY","8182409166","8182409166","8004232495","953165190","-1","-2",6,"KENSINGTON.EDU",3,1,3,2,9,1,1,1,11,1,-1,-1,-1,-1,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,11,"12152000",5,5,-2,-2,-2,0,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117052,"REEDLEY COLLEGE","995 N REED AVE","REEDLEY","CA","93654",6,8,"DR. THOMAS A CROW","PRESIDENT","5596383641","5596383641","5596383641","941574802","071874416","00130800",1,"www.rc.cc.ca.us",4,2,1,1,3,1,2,2,40,1,3,1,3,42,2,2,2,2,40,3,1,"A",-2,"-2","-2",1,1,1,1,81,"112000",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",1,2,3,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,7512,7512,11012,9700,9700,13200,3452,3452,6952,5344,1,0
117061,"UNIVERSITY OF SANTA MONICA","2107 WILSHIRE BLVD","SANTA MONICA","CA","90403",6,8,"H RONALD HULNICK","PRESIDENT","3108297402","3108297402","3108297402","-1","-1","-2",6,"-1",2,1,2,3,7,2,1,2,20,1,-1,-1,-1,-1,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,2,81,"111600",1,1,-2,-2,-2,10,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117104,"LIFE BIBLE COLLEGE","1100 COVINA BLVD","SAN DIMAS","CA","91773",6,8,"DICK SCOTT","PRESIDENT","9095995433","9095995433323","9095995433343","951684068","103891214","02270600",1,"www.lifebible.edu",2,1,2,4,5,1,2,2,30,1,5,1,5,12,2,2,2,2,51,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,2,2,1,,,,,,,,,,429,0,0
117113,"ADVERTISING ARTS COLLEGE","10025 MESA RIM RD","SAN DIEGO","CA","92121",6,8,"Dan Levinson","President","6195460602","6195460602","6195460602","953791894","066609066","02327600",1,"-1",3,1,3,2,5,1,2,2,30,1,-1,-1,-1,-1,2,2,-1,2,56,1,1,"A",-2,"-2","-2",1,5,1,1,10,"12152000",5,4,-2,-2,1,81,5,4,-2,-2,1,4,-2,5,5,5,3,4,-2,-2,1,"-1","-1",-1,-2,-2,5,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,2,2,1,,,,,,,,,,271,-1,-1
117140,"UNIVERSITY OF LA VERNE","1950 THIRD ST","LA VERNE","CA","91750",6,8,"STEPHEN C. MORGAN","PRESIDENT","9095933511","90959335114135","90959335114026","951644026","076192186","00121600",1,"www.ulv.edu",2,1,2,3,9,1,1,1,11,1,10,1,7,22,2,2,2,2,16,3,1,"A",-2,"-2","-2",1,1,1,1,81,"110800",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,25552,25552,25552,27524,27524,27524,22700,22700,22700,4718,1,0
117168,"ART INSTITUTE OF SOUTHERN CALIFORNIA","2222 LAGUNA CANYON RD","LAGUNA BEACH","CA","92651",6,8,"ALAN BARKLEY","PRESIDENT","9493766000","9493766000","9493766000","952415066","139277743","02330500",1,"www.aisc.edu",2,1,2,3,5,1,2,2,30,1,3,1,8,12,2,2,2,2,56,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111300",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,2,1996,2,2,-2,-2,-2,-2,-2,,,1,,,,25925,25925,25925,15790,15790,15790,246,0,0
117186,"LAKE FOREST BEAUTY COLLEGE","23600 ROCKFIELD BLVD STE 3C","LAKE FOREST","CA","92630",6,8,"ARTHUR G NADEAU","PRESIDENT/CHIEF EXEC OFFICER","9499518883","9499518883","9499518883","330349881","103110623","02238200",1,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111700",1,1,-2,-2,-2,81,2,4,-2,-2,2,4,-2,5,5,5,3,1,-2,-2,-2,"011999","121999",1,-2,-2,-2,-2,-2,1,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,,-2,2,,,,,,,,,,17,-2,-2
117195,"LAKE TAHOE COMMUNITY COLLEGE","ONE COLLEGE DR","SOUTH LAKE TAHOE","CA","96150",6,8,"GUY F LEASE","SUPERINTENDENT PRESIDENT","5305414660","5305414660","5305414660","942317114","073791014","01290700",1,"www.ltcc.cc.ca.us",4,2,1,1,3,1,2,2,40,1,1,1,3,8,2,2,2,2,40,3,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,2,1,-2,-2,-2,1,-2,1,1,1,1,4,-2,-2,1,"071999","062000",1,1,4,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,9369,9369,12501,3165,3165,6297,1386,0,0
117238,"LANCASTER BEAUTY SCHOOL","44646 N 10TH ST W","LANCASTER","CA","93534",6,8,"GAIL MINER","OWNER/DIRECTOR","6619481672","6619481672","6619481672","953506867","107947277","01301000",1,"gail@as.net",9,3,3,2,2,1,2,2,0,2,12,1,4,26,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,1,10,"12152000",5,4,-2,-2,1,81,1,1,-2,-2,-2,1,-2,1,1,1,3,1,-2,-2,-2,"051999","042000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,2,,,,,,,,,,157,-2,-2
117247,"LANEY COLLEGE","900 FALLON ST","OAKLAND","CA","94607",6,8,"Dr. Deborah Blue","PRESIDENT","5108345740","5104643420","5104667368","941590799","179363205","00126600",1,"laney.peralta.cc.ca.us",4,2,1,1,4,1,2,2,40,1,30,1,30,12,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,-2,1,2,121178,-2,"-2","-2",-2,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,11238,11238,14818,3624,3624,7204,5549,0,1
117274,"LASSEN COMMUNITY COLLEGE","HWY 139","SUSANVILLE","CA","96130",6,8,"KEN CERRETA","DISTRICT SUPERINTENDENT PRES.","5302576181","5302518890","5302518832","-1","065011231","00121700",1,"www.lassen.cc.ca.us",4,2,1,1,4,1,2,2,40,1,3,4,2,7,2,2,2,2,40,6,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,2,1,-2,-2,-2,1,-2,1,1,1,1,4,-2,-2,1,"-1","-1",-1,-1,-1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,8682,8682,12490,10892,10892,14700,5852,5852,9660,1231,0,0
117308,"UNIVERSITY OF SANTA BARBARA","5266 HOLLISTER AVE BLDG A117","SANTA BARBARA","CA","931113033",6,8,"D GRANT NEWTON","PRESIDENT","8059670020","-1","8055691024","952818862","-1","-2",6,"-1",2,1,2,3,9,2,1,2,10,1,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117414,"ACCREDITED REAL ESTATE SCHOOL","6716 MADISON AVE STE 4","FAIR OAKS","CA","95628",6,8,"BRYAN CHURCH","DIRECTOR","9165369766","-1","-1","-1","-1","-2",6,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117441,"LEE STRASBERG THEATRE INSTITUTE","7936 SANTA MONICA BLVD","LOS ANGELES","CA","90046",6,8,"ANNA STRASBERG","PRESIDENT","2136507777","-1","-1","-1","-1","-2",6,"-1",6,2,3,2,3,1,2,2,40,1,-1,-1,-1,-1,2,2,-1,2,-3,1,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117478,"LENAIR AVIATION INC","19531 CAMPUS DR STE 5","SANTA ANA","CA","92707",6,8,"SAL PIAZZA","VICE PRESIDENT","9495362471","9497568546","9497568546","330124647","-1","-2",6,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,1,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117520,"LIFE CHIROPRACTIC COLLEGE-WEST","25001 INDUSTRIAL BLVD.","HAYWARD","CA","945452800",6,8,"GERARD W. CLUM, D.C.","PRESIDENT","5107804500","51078045002665","51078045002960","942382546","089681290","02228500",1,"www.LifeWest.Edu",2,1,2,3,-2,2,2,1,1,1,1,0,14,6,2,2,2,2,53,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,659,0,0
117548,"LINCOLN LAW SCHOOL OF SACRAMENTO","3140 J ST","SACRAMENTO","CA","95816",6,8,"ANDREW SMOLICH","EXECUTIVE DEAN","9164461275","9164461275","9164461275","-1","-1","-2",6,"www.lincolnlaw.edu",3,1,3,2,-2,2,2,1,1,1,-1,-1,-1,-1,2,2,-1,2,-3,1,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117557,"LINCOLN UNIVERSITY","401 15TH STREET","OAKLAND","CA","946122801",6,8,"CLARENCE W.  RIPPEL","PRESIDENT","5106288010","5106288010","5106288010","941347042","-1","00697500",5,"www.lincolnuca.edu",2,1,2,3,7,1,1,2,20,1,-1,-1,-1,-1,2,2,-1,2,55,1,1,"A",-2,"-2","-2",1,5,1,2,10,"12152000",5,5,-2,-2,-2,11,2,5,-2,-2,-2,5,-2,5,5,5,2,1,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,1,-2,-2,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117575,"SOUTHERN CALIFORNIA BIBLE COLLEGE AND SEMINARY","2075 E. MADISON AVENUE","EL CAJON","CA","92019",6,8,"GARY F COOMBS","PRESIDENT","6194429841","6194429841","6194429841","237425453","058853656","03332300",1,"www.scbcs.edu",2,1,2,4,9,1,1,1,11,1,15,1,3,14,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,2,1996,2,2,-2,-2,-2,-2,-2,,,1,,,,,,,,,,132,0,0
117584,"LIVING WORD BIBLE COLLEGE","2495 E MOUNTAIN ST","PASADENA","CA","91104",6,8,"-1","-1","8187917296","-1","-1","-1","-1","-2",6,"-1",5,2,2,4,4,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117627,"LA SIERRA UNIVERSITY","4700 PIERCE ST","RIVERSIDE","CA","925158247",6,8,"LAWRENCE GERATY","PRESIDENT","9097852000","9097852175","9097852176","330413730","627599988","00121500",1,"www.lasierra.edu",2,1,2,4,9,1,1,1,10,1,8,1,16,21,2,2,2,2,21,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,22008,22008,22008,26437,26437,26437,21443,21443,21443,1214,1,1
117636,"LOMA LINDA UNIVERSITY","","LOMA LINDA","CA","92350",6,8,"B LYN BEHRENS","PRES","9095581000","9095584509","9095588394","-1","096885926","00121800",1,"www.llu.edu",2,1,2,4,9,1,1,1,11,1,6,1,24,11,2,2,1,2,16,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,-2,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,-2,-2,-2,1,-2,-2,3,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,2761,0,0
117645,"LONG BEACH CITY COLLEGE","4901 E CARSON ST","LONG BEACH","CA","90808",6,8,"E JAN KEHOE","PRESIDENT SUPER'ENT","5629384206","5629384257","5629384135","-1","098729119","00121900",1,"www.lbcc.cc.ca.us/index.shtml",4,2,1,1,4,1,2,2,40,1,8,1,22,26,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"120700",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",1,2,4,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,11696,11696,14484,3823,3823,6611,11108,1,1
117672,"SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES","16200 E AMBER VALLEY DR","WHITTIER","CA","90604",6,8,"REED B PHILLIPS","PRESIDENT","5629478755","5629478755214","5629478755417","-1","066700600","00122900",1,"WWW.SCUHS.EDU",2,1,2,3,-2,2,2,1,1,1,2,0,37,9,2,2,2,2,53,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,2,1,-2,-2,-2,"091999","082000",1,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,634,0,0
117681,"LOS ANGELES COMMUNITY COLLEGE DISTRICT OFFICE","770 WILSHIRE BLVD","LOS ANGELES","CA","90017",6,8,"MARK DRUMMOND","CHANCELLOR","2138912000","2132690381","-1","952587353","-1","022260A1",2,"www.laccd.edu",0,2,1,1,3,1,2,2,40,1,-2,-2,-2,-2,2,2,-2,2,-3,1,1,"A",-2,"-2","-2",1,1,1,1,81,"112000",1,-2,-2,-2,-2,81,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,117681,-2,"071999","062000",1,-1,-1,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,-2,-2
117690,"LOS ANGELES HARBOR COLLEGE","1111 FIGUEROA PLACE","WILMINGTON","CA","907442397",6,8,"LINDA SPINK","PRESIDENT","3105228200","3105228313","3105228214","952587353","075406033","00122400",1,"www.lahc.cc.ca.us",4,2,1,1,4,1,2,2,40,1,15,1,14,39,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,3,117681,-2,"071999","062000",3,-1,4,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,10916,10916,14640,3422,3422,7146,4574,1,1
117706,"LOS ANGELES PIERCE COLLEGE","6201 WINNETKA AVE","WOODLAND HILLS","CA","913710002",6,8,"DARROCH YOUNG","PRESIDENT","8183470551","8187196428","8187196404","952587353","077956167","00122600",1,"www.piercecollege.edu",4,2,1,1,3,1,2,2,40,1,6,1,18,21,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,3,117681,-2,"071999","062000",3,-1,4,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,,,,,,,8497,0,0
